id,shapeName,viirs_ntl_annual_v20_avg_masked.2019.mean,viirs_ntl_annual_v20_avg_masked.2014.mean,viirs_ntl_annual_v20_avg_masked.2012.mean,viirs_ntl_annual_v20_avg_masked.2016.mean,viirs_ntl_annual_v20_avg_masked.2015.mean,viirs_ntl_annual_v20_avg_masked.2013.mean,viirs_ntl_annual_v20_avg_masked.2017.mean,viirs_ntl_annual_v20_avg_masked.2020.mean,viirs_ntl_annual_v20_avg_masked.2018.mean,surface_pm25_annual_v5gl03.2015.mean,surface_pm25_annual_v5gl03.2016.mean,surface_pm25_annual_v5gl03.2019.mean,surface_pm25_annual_v5gl03.2018.mean,surface_pm25_annual_v5gl03.2014.mean,surface_pm25_annual_v5gl03.2008.mean,surface_pm25_annual_v5gl03.2002.mean,surface_pm25_annual_v5gl03.2009.mean,surface_pm25_annual_v5gl03.2007.mean,surface_pm25_annual_v5gl03.2000.mean,surface_pm25_annual_v5gl03.2006.mean,surface_pm25_annual_v5gl03.2013.mean,surface_pm25_annual_v5gl03.1998.mean,surface_pm25_annual_v5gl03.2012.mean,surface_pm25_annual_v5gl03.2004.mean,surface_pm25_annual_v5gl03.2005.mean,surface_pm25_annual_v5gl03.2011.mean,surface_pm25_annual_v5gl03.1999.mean,surface_pm25_annual_v5gl03.2010.mean,surface_pm25_annual_v5gl03.2003.mean,surface_pm25_annual_v5gl03.2017.mean,surface_pm25_annual_v5gl03.2021.mean,surface_pm25_annual_v5gl03.2001.mean,surface_pm25_annual_v5gl03.2020.mean,worldpop_pop_count_1km_mosaic.2000.sum,worldpop_pop_count_1km_mosaic.2000.count,worldpop_pop_count_1km_mosaic.2001.sum,worldpop_pop_count_1km_mosaic.2001.count,worldpop_pop_count_1km_mosaic.2003.sum,worldpop_pop_count_1km_mosaic.2003.count,worldpop_pop_count_1km_mosaic.2002.sum,worldpop_pop_count_1km_mosaic.2002.count,worldpop_pop_count_1km_mosaic.2005.sum,worldpop_pop_count_1km_mosaic.2005.count,worldpop_pop_count_1km_mosaic.2004.sum,worldpop_pop_count_1km_mosaic.2004.count,worldpop_pop_count_1km_mosaic.2006.sum,worldpop_pop_count_1km_mosaic.2006.count,worldpop_pop_count_1km_mosaic.2008.sum,worldpop_pop_count_1km_mosaic.2008.count,worldpop_pop_count_1km_mosaic.2007.sum,worldpop_pop_count_1km_mosaic.2007.count,worldpop_pop_count_1km_mosaic.2009.sum,worldpop_pop_count_1km_mosaic.2009.count,worldpop_pop_count_1km_mosaic.2010.sum,worldpop_pop_count_1km_mosaic.2010.count,worldpop_pop_count_1km_mosaic.2011.sum,worldpop_pop_count_1km_mosaic.2011.count,worldpop_pop_count_1km_mosaic.2012.sum,worldpop_pop_count_1km_mosaic.2012.count,worldpop_pop_count_1km_mosaic.2013.sum,worldpop_pop_count_1km_mosaic.2013.count,worldpop_pop_count_1km_mosaic.2014.sum,worldpop_pop_count_1km_mosaic.2014.count,worldpop_pop_count_1km_mosaic.2015.sum,worldpop_pop_count_1km_mosaic.2015.count,worldpop_pop_count_1km_mosaic.2016.sum,worldpop_pop_count_1km_mosaic.2016.count,worldpop_pop_count_1km_mosaic.2017.sum,worldpop_pop_count_1km_mosaic.2017.count,worldpop_pop_count_1km_mosaic.2018.sum,worldpop_pop_count_1km_mosaic.2018.count,worldpop_pop_count_1km_mosaic.2019.sum,worldpop_pop_count_1km_mosaic.2019.count,worldpop_pop_count_1km_mosaic.2020.sum,worldpop_pop_count_1km_mosaic.2020.count,inv_0,inv_1,inv_2,inv_3,inv_4,inv_5,inv_6,op_0,op_1,op_2,op_3,op_4,op_5,op_6,tec_0,tec_1,tec_2,tec_3,tec_4,tec_5,tec_6,ent_0,ent_1,ent_2,ent_3,ent_4,ent_5,ent_6
125,La Mata,0.501312412,0.308725634,0.296839458,0.34671976,0.377854912,0.344890375,0.422659607,0.625569891,0.479648583,13.29303946,14.04573528,13.17085942,14.20948131,13.15284909,11.65723152,14.96622384,11.53110766,13.719618,13.29688394,12.96429072,12.48629784,10.43160334,11.83076244,12.10497211,14.30617797,11.67279901,10.08883978,13.36171302,15.03275735,14.86073215,13.99359848,15.58903214,13.00272801,38636.85156,242.8300018,38394.93359,242.8000031,38336.9375,242.8000031,38586.62891,242.8000031,38363.67969,242.8000031,38271.14844,242.8000031,38158.55469,242.8000031,38021.02344,242.8000031,38281.63281,242.8000031,37817.55859,242.8000031,37832.17969,242.8000031,37780.78125,242.8000031,38089.125,242.8000031,37793.00781,242.8000031,37868.73047,242.8000031,37946.30078,242.8000031,37862.31641,242.8000031,37811.28125,242.8000031,37755.51953,242.8000031,37750.23828,242.8000031,37673.82031,242.8000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Las Matas De Farfán,0.290553399,0.246530291,0.204557767,0.250920989,0.235129174,0.235438786,0.31205537,0.358469573,0.310094841,14.5625612,14.83814706,13.35344262,14.70948025,14.5297664,13.39630021,13.67848259,12.98108293,13.86377818,11.5714755,13.69886795,14.28655926,10.47328561,14.35929965,12.94316612,16.71688962,14.86455978,10.45904808,15.48412739,15.35921239,15.80330337,15.40995684,13.08476057,15.86226963,45406.15234,796.3299561,44849.60938,796.3299561,44270.71875,796.3299561,44492.72656,796.3299561,44256.55859,796.3299561,44086.76953,796.3299561,44100.34766,796.3299561,44130.07422,796.3299561,44189.85938,796.3299561,44405.04688,796.3299561,44581.72656,796.3299561,45387.34375,796.3299561,44997.22656,796.3299561,45528.78125,796.3299561,45927.1875,796.3299561,46397.51953,796.3299561,46923.14844,796.3299561,47437.09766,796.3299561,48108.77344,796.3299561,48719.69531,796.3299561,49408.91406,796.3299561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Las Terrenas,1.035871874,0.490022929,0.48759626,0.608404355,0.532010716,0.51929166,0.761726758,1.003029951,0.894804077,7.713231948,7.597890018,8.429532936,8.631548136,7.406207512,6.923669091,9.04114678,6.8728865,9.127938559,9.732781725,8.675224605,6.757502921,9.426082326,7.2741585,7.445360832,8.77208587,6.640661499,9.621840182,8.358402795,9.464707618,8.376973626,7.851741233,9.182464801,7.294237115,12897.59961,141.8399963,13301.12207,141.8399963,14321.24219,141.8399963,13841.78516,141.8399963,15512.3418,141.8399963,15057.47461,141.8399963,16082.43066,141.8399963,17385.10547,141.8399963,16876.80078,141.8399963,18664.32031,141.8399963,19212.30469,141.8399963,19854.27734,141.8399963,19954.87305,141.8399963,20788.98047,141.8399963,21672.45313,141.8399963,22435.64453,141.8399963,23461.23633,141.8399963,24356.39453,141.8399963,25287.34375,141.8399963,26246.69922,141.8399963,27196.61914,141.8399963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Loma De Cabrera,0.311813972,0.088138748,0.075719341,0.088653305,0.092807019,0.090022262,0.122429,0.316265695,0.168678754,12.05043773,11.64957968,11.09057485,12.54651386,11.84771293,10.63331599,12.31658258,10.44442664,12.2836188,10.4741668,11.85868245,11.1903276,10.42786862,11.33711982,10.77925803,14.08059948,11.22262128,9.728114186,12.01120094,13.21132717,12.90472108,12.51133181,11.94275357,12.00212975,15499.05078,312.4000244,15650.44141,312.4000244,15794.22754,312.4000244,15583.19336,312.4000244,15887.20313,312.4000244,15882.71777,312.4000244,15918.21191,312.4000244,16210.87695,312.4000244,16116.8457,312.4000244,15957.94141,312.4000244,16220.79297,312.4000244,16248.93164,312.4000244,16615.16797,312.4000244,16709.4375,312.4000244,16771.42969,312.4000244,16784.35156,312.4000244,16841.08789,312.4000244,16827.54883,312.4000244,16957.62109,312.4000244,17013.27734,312.4000244,17069.5625,312.4000244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Nagua,0.441598679,0.185217517,0.168220084,0.283254314,0.241568272,0.19656045,0.381420518,0.467001846,0.383827179,9.036988795,9.030519681,9.534378774,9.794834809,8.726459044,8.084866896,10.87240181,7.811671553,10.39839589,11.41377498,9.849442589,8.133774031,10.15069324,8.31837738,8.595631028,10.24621601,7.850167203,9.801503057,9.71733143,11.17238998,9.828783745,9.064862787,11.46688753,8.283906489,53944.58594,684.7300415,55323.8125,684.7300415,58731.92578,684.7300415,57223.67188,684.7300415,62216.6875,684.7300415,60491.28516,684.7300415,63933.90625,684.7300415,68108.94531,684.7300415,66428.97656,684.7300415,70470.66406,684.7300415,73044.26563,684.7300415,75265.8125,684.7300415,77461.82813,684.7300415,79821.14063,684.7300415,82360.95313,684.7300415,85219.07813,684.7300415,88274.29688,684.7300415,91288.8125,684.7300415,94521.40625,684.7300415,97892.25,684.7300415,101243.4375,684.7300415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Partido,0.305998126,0.044351281,0.031100524,0.207060336,0.135942459,0.042796852,0.271535546,0.360103695,0.289484793,10.78565924,10.40469855,10.01585841,11.36725917,10.714052,9.639252109,11.20891966,9.424479052,11.37434381,10.13366592,11.02461912,9.84151264,10.54197031,10.1271999,9.679120824,13.01542105,10.09437229,9.759373236,11.12427972,12.07837178,11.61289881,10.92752036,11.10865645,10.464306,7715.052246,190.9500122,7651.366211,190.9500122,7478.410156,190.9500122,7515.942383,190.9500122,7284.28125,190.9500122,7313.65918,190.9500122,7218.222656,190.9500122,7092.279297,190.9500122,7183.664063,190.9500122,7057.402344,190.9500122,6966.829102,190.9500122,6653.854492,190.9500122,6689.472168,190.9500122,6618.306641,190.9500122,6580.085938,190.9500122,6749.007813,190.9500122,6701.224121,190.9500122,6645.788086,190.9500122,6578.804688,190.9500122,6545.686523,190.9500122,6458.537109,190.9500122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Pedro Santana,0.026597324,0.008128221,0.002523237,0.021858958,0.010157934,0.00396668,0.033708307,0.025616212,0.031748724,14.04404178,14.02470228,12.83533551,14.39683015,14.07685215,12.54952982,12.9375012,12.01425424,13.32740268,10.57088964,12.99953713,13.31524928,9.934049186,13.24449787,12.03826461,15.74214804,13.60244001,9.6748017,14.26422945,14.64388322,15.0729482,14.38344285,12.35722172,14.59867492,6621.946777,688.7099609,6650.506836,688.7099609,6893.674805,688.7099609,6748.882813,688.7099609,7167.793457,688.7099609,7024.517578,688.7099609,7266.512695,688.7099609,7627.391602,688.7099609,7459.495117,688.7099609,7907.742676,688.7099609,8078.041992,688.7099609,8399.979492,688.7099609,8579.029297,688.7099609,8841.231445,688.7099609,9229.921875,688.7099609,9728.765625,688.7099609,9879.655273,688.7099609,10301.49902,688.7099609,10734.83203,688.7099609,11229.84375,688.7099609,11742.75781,688.7099609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Duvergé,0.114020146,0.087558391,0.068946542,0.094970258,0.100993956,0.079611616,0.126766874,0.122340624,0.133120978,14.51243667,13.53486828,12.62650308,13.29973418,13.34491937,12.52523864,13.63741587,11.8495013,13.0458531,12.21246398,13.18819346,13.33114612,9.786232791,12.58260664,11.81521816,12.91158892,12.89402626,9.640093784,14.04603687,14.18138314,14.26986918,14.11406842,12.79881194,14.11551558,18807.4375,550,18007.23438,550,16540.30664,550,17168.52148,550,15150.41016,550,15822.63672,550,14580.34863,550,13412.7168,550,13990.31836,550,12827.53906,550,12385.37109,550,11854.02344,550,11524.29297,550,11195.61816,550,10694.46289,550,10309.32422,550,10000.97852,550,9643.841797,550,9335.986328,550,9010.535156,550,8707.679688,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Sabana Yegua,0.578615705,0.36166218,0.275295811,0.442898094,0.344245599,0.343983448,0.633404519,0.979132052,0.586087951,13.55974239,13.40442047,12.3177383,13.49983734,13.00876063,11.88582462,13.58042996,11.28744833,12.45389918,12.69129878,12.41308713,12.51279422,11.89910365,12.28596663,11.61724501,12.55081869,12.43013522,12.0027118,13.31923579,14.11433453,14.03675986,13.94949351,12.85518948,13.13435212,20047.375,144.6700134,19701.97656,144.6700134,18270.49609,144.6700134,19117.12109,144.6700134,17603.9043,144.6700134,18172.04297,144.6700134,16975.42969,144.6700134,16267.58691,144.6700134,16495.2207,144.6700134,15821.76465,144.6700134,15318.27539,144.6700134,14931.42676,144.6700134,15410.42383,144.6700134,14881.78125,144.6700134,14131.80664,144.6700134,13590.61426,144.6700134,13417.16406,144.6700134,13180.64844,144.6700134,12823.30078,144.6700134,12559.47656,144.6700134,12304.3125,144.6700134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Samaná,0.369036418,0.260924317,0.289975382,0.241141603,0.232202895,0.285714339,0.317298914,0.44735122,0.317135175,7.218533195,7.00885937,7.843887929,8.08712589,6.839701862,6.445414972,8.781869366,6.380156075,8.444761338,9.141524608,8.184785498,6.314123787,9.059814417,6.981938342,7.154212928,8.21645952,6.208407628,9.606495972,7.896760184,9.084926143,7.756522078,7.419298624,8.763966401,6.94102561,44850.89844,514.9500122,45577.5,514.9500122,46899.57813,514.9500122,46102.25,514.9500122,48317.69531,514.9500122,47381.21875,514.9500122,48863.49609,514.9500122,50445.71094,514.9500122,49725.72656,514.9500122,50208.75781,514.9500122,51265.84766,514.9500122,51715.57031,514.9500122,52324.50781,514.9500122,52864.76953,514.9500122,53769.41016,514.9500122,54765.63281,514.9500122,55376.75781,514.9500122,56172.35938,514.9500122,57083.80078,514.9500122,57779.32813,514.9500122,58851.29688,514.9500122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Los Alcarrizos,27.29979529,14.24257032,12.37089212,14.38786835,14.14624554,13.32205314,14.04321213,25.78971586,16.94668082,14.9847479,15.18289691,14.70766446,15.34948221,14.48097763,13.01718909,15.63790591,12.81665646,14.60955029,12.83822753,14.48843117,13.93200604,12.11368712,13.27765174,12.90433581,14.03114967,12.92241885,12.39909133,14.49570419,15.18567223,15.97520526,15.32230538,14.64663404,14.17673727,156503.0625,58.36999893,163798.25,58.36999893,177217.4531,58.36999893,170276.7188,58.36999893,190745.0156,58.36999893,183425.4219,58.36999893,198919.9219,58.36999893,215347.4063,58.36999893,206366.7188,58.36999893,223718.6406,58.36999893,233350.2188,58.36999893,242984.3438,58.36999893,255004.1406,58.36999893,265873.125,58.36999893,275437.8125,58.36999893,286998.8438,58.36999893,298990.0938,58.36999893,309817.6563,58.36999893,324042.5,58.36999893,338075.8438,58.36999893,351595.6875,58.36999893,38497770.28,40679706,42292611.9,46994324.91,48804404.3,59599923.2,52091533.8,3575.3,4445.85,6275.06,7561.6,8025.72,8605.13,9401.06,7159.44,7974.5,11638.92,15184.68,13144.84,9272.22,10159.67,19,18,19,20,19,17,18
136,Nizao,3.353409217,1.885006658,1.355185807,2.494464881,2.509637469,1.54608447,3.009103439,6.20203403,3.125043937,12.76959337,12.90002686,12.26220183,13.30983755,12.2764638,11.12018089,12.60760371,10.67865309,11.99919332,11.72907239,12.07724604,11.73829003,11.994928,11.56957434,10.8598161,11.68330196,11.10248634,12.57545305,12.23124456,12.67915626,13.49410217,13.0889893,11.69171216,11.79212422,11926.52734,56.43999863,12773.65234,56.43999863,14695.70313,56.43999863,13859.91895,56.43999863,16968.60742,56.43999863,15831.68359,56.43999863,18318.60547,56.43999863,21605.33008,56.43999863,19765.25781,56.43999863,23150,56.43999863,25150.48047,56.43999863,27470.94531,56.43999863,30161.79688,56.43999863,33070.20313,56.43999863,36010.41797,56.43999863,38872.78125,56.43999863,42366.01172,56.43999863,46463.86719,56.43999863,50394.95313,56.43999863,55003.87109,56.43999863,60026.08594,56.43999863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Polo,0.037837658,0.016682939,0.013119142,0.014585735,0.015025162,0.016308534,0.023924155,0.045911439,0.029214384,12.68783569,12.01999331,11.19604041,11.84766833,11.90200508,10.83130966,11.3012538,10.21368936,11.22467192,11.16475555,11.56811329,11.76025471,10.34661254,10.77866567,10.04927927,10.83491669,10.99939109,10.69039585,12.05168363,12.33731777,12.8840133,12.37247251,10.94778662,11.58481625,9325.625,260.7399902,9169.923828,260.7399902,8876.051758,260.7399902,9001.197266,260.7399902,8561.28125,260.7399902,8745.355469,260.7399902,8433.116211,260.7399902,8132.754883,260.7399902,8277.580078,260.7399902,8131.118164,260.7399902,8016.463867,260.7399902,7852.349609,260.7399902,7791.439453,260.7399902,7694.193359,260.7399902,7535.708008,260.7399902,7408.859375,260.7399902,7315.245117,260.7399902,7201.620117,260.7399902,7117.370605,260.7399902,6992.924316,260.7399902,6905.764648,260.7399902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Quisqueya,1.251538628,1.045536596,0.654633737,1.156798103,1.300910093,0.859434211,1.169056796,1.273740353,1.343409443,11.15354316,11.17981021,11.37854271,11.88664256,10.80268441,10.20308324,12.97038195,9.915682328,11.96261143,11.92113946,11.90313866,10.30941311,11.01428645,10.41416738,10.50516705,11.66029486,10.01923046,11.57863048,11.56566484,12.66705183,11.92379717,11.51238904,12.51938919,10.6097282,17175.69141,188.6399841,17240.73438,188.6399841,17437.10547,188.6399841,17353.27344,188.6399841,17810.25586,188.6399841,17476.37891,188.6399841,17837.06055,188.6399841,17955.73438,188.6399841,17842.46094,188.6399841,17969.2168,188.6399841,17987.67578,188.6399841,18126.68945,188.6399841,18042.76367,188.6399841,17808.63867,188.6399841,18136.63867,188.6399841,18473.86523,188.6399841,18537.97852,188.6399841,18571.43359,188.6399841,18651.48438,188.6399841,18815.53906,188.6399841,18879.84766,188.6399841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Bánica,0.102236687,0.051255186,0.030660303,0.100973955,0.053918887,0.045861931,0.135263854,0.110736087,0.114866448,13.97351753,13.94308143,12.63527455,13.89167057,14.04375955,12.7739302,13.2625069,12.45804854,13.3023565,11.41228299,13.21114178,13.83309489,10.76510334,13.92977383,12.47338396,15.88861922,14.11138457,11.02948717,14.91831661,14.7912792,14.95948213,14.56363633,12.78831423,14.89013434,7766.28125,336.7900085,7727.317383,336.7900085,7608.558594,336.7900085,7745.967285,336.7900085,7425.98877,336.7900085,7514.572266,336.7900085,7310.927734,336.7900085,7399.105469,336.7900085,7269.40625,336.7900085,7174.606445,336.7900085,6898.587891,336.7900085,6967.935059,336.7900085,7469.557129,336.7900085,7467.378906,336.7900085,7465.756836,336.7900085,7465.36084,336.7900085,7479.977051,336.7900085,7632.651855,336.7900085,7388.697266,336.7900085,7448.104492,336.7900085,7681.822266,336.7900085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Cotuí,0.964573933,0.755276721,0.724843407,0.757473777,0.804595886,0.884148884,0.85129582,0.874956674,0.941702082,13.35216117,13.99401488,13.13022257,14.0183108,13.18370613,11.70757995,14.62317072,11.5106687,13.62002454,12.64030351,12.89913253,12.50452122,10.17930518,11.8160339,11.8069689,13.78796743,11.65078595,9.884372011,13.41479552,14.60190463,14.81844332,13.95254976,15.15954339,12.91105375,inf,830.1599731,75483.28125,821.1599731,76084.9375,821.1599731,75707.46875,821.1599731,76522.65625,821.1599731,76532.8125,821.1599731,76756.57813,821.1599731,77338.76563,821.1599731,76904.57813,821.1599731,77604.625,821.1599731,78252.83594,821.1599731,78390.21875,821.1599731,78320.60938,821.1599731,78792.86719,821.1599731,79119.19531,821.1599731,79316.73438,821.1599731,79566.17188,821.1599731,79895.28125,821.1599731,80214.82031,821.1599731,80522.15625,821.1599731,80849.99219,821.1599731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,San Antonio De Guerra,1.485421531,0.958591591,0.899496181,1.045003265,1.069150933,1.021983054,1.24119818,1.652518511,1.293337511,12.64850087,12.79421041,12.76235584,13.4308394,12.19136209,11.38046404,13.36060837,11.04967144,13.06601916,11.94228548,12.79721701,11.60257728,11.08214768,11.39546729,11.07703861,12.50457396,11.06761981,11.37993247,12.6940031,13.44233466,13.51724794,12.90571984,12.83968111,11.73858634,33772.5,356.3099976,34338.95703,356.3099976,36457.25781,356.3099976,35564.53125,356.3099976,38448.33594,356.3099976,37361.79297,356.3099976,39495.22266,356.3099976,41910.83594,356.3099976,40554.10547,356.3099976,43268.42969,356.3099976,44700.44141,356.3099976,45836.34766,356.3099976,47639.35547,356.3099976,48922.51563,356.3099976,50201.95313,356.3099976,51665.89063,356.3099976,53080.29297,356.3099976,54614.46094,356.3099976,56329.46484,356.3099976,57906.58203,356.3099976,59659.03906,356.3099976,140000000,151000000,152692579.4,215549013.2,283200500,283200500,283200500,3000,2561,3561.36,2423.7,2617.6,2750,2800,5375,4698,6863,6433.17,7015.64,4450,4500,1,1,1,1,1,1,1
142,San Cristóbal,4.953675018,3.640031063,3.070070119,3.93757321,3.605030666,3.552375473,4.14793955,5.449330048,4.254351046,14.1642121,14.28332955,13.76687707,14.50152919,13.6475604,12.00164834,14.48516503,11.70577159,13.31308746,12.14532271,13.17809124,13.22108298,11.82893394,12.45724792,12.15067102,12.95174579,12.34369367,12.23825126,13.49298712,14.3547171,15.23813877,14.4111116,13.42631871,13.27269913,207196.75,271.9799805,207980.4219,271.9799805,210362.9219,271.9799805,209216,271.9799805,213664.25,271.9799805,212295.625,271.9799805,215978.9063,271.9799805,218761.5,271.9799805,217936.5313,271.9799805,220050.3438,271.9799805,221115.125,271.9799805,223744.4063,271.9799805,225910.25,271.9799805,227910.3281,271.9799805,229389.9219,271.9799805,230203.1719,271.9799805,232821.4063,271.9799805,235159.5625,271.9799805,236676.9063,271.9799805,238322.4219,271.9799805,240055.5938,271.9799805,8538776.22,7005128.7,7648324.93,6738726.422,2728910.8,5452953.6,9058264.28,1833.9,2094.6,2008.12,2015.8,2125.79,2354.15,4276.28,3893.25,3359.33,3131.93,4402,3956.3,4300.9,6687.17,5,5,6,6,6,8,10
143,El Pino,0.311455954,0.070315821,0.060697058,0.100020287,0.094721115,0.074299126,0.17186122,0.408012345,0.245985803,12.06374633,11.8258073,11.21549433,12.76050632,11.88331529,10.7238647,12.43187295,10.4907526,12.39260371,10.39888854,11.92767424,11.16657962,10.28453184,11.44089794,10.84554867,14.45809719,11.43757159,9.681544949,12.32120352,13.43953542,13.12815402,12.61326537,12.04552056,12.23504044,6060.676758,113.8000031,6057.881348,113.8000031,5915.430176,113.8000031,5957.305664,113.8000031,5647.72168,113.8000031,5818.751465,113.8000031,5734.831055,113.8000031,5601.015625,113.8000031,5645.084961,113.8000031,5776.760742,113.8000031,5502.646484,113.8000031,5471.345703,113.8000031,5456.152344,113.8000031,5419.36377,113.8000031,5341.229492,113.8000031,5240,113.8000031,5163.498047,113.8000031,5113.297852,113.8000031,5075.762207,113.8000031,5011.737305,113.8000031,4964.045898,113.8000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Cambita Garabitos,0.496458234,0.38672044,0.355666536,0.357050421,0.376989862,0.413527663,0.424920942,0.515380153,0.427041317,15.20547614,15.15667116,14.25684254,15.06070908,14.64972686,12.71111933,15.0682111,12.29630936,13.77609055,12.96216954,13.53603175,14.25118256,12.05308383,13.3274054,12.78620826,13.55251601,13.33402558,12.2418982,14.00927996,14.97861147,15.94408552,14.89459491,14.29968976,13.71377519,29065.11914,220.1900024,29415.00195,220.1900024,29838.73242,220.1900024,29508.45117,220.1900024,30052.63281,220.1900024,30036.28125,220.1900024,30501.44336,220.1900024,31213.25,220.1900024,30461.72461,220.1900024,31175.88477,220.1900024,31367.64844,220.1900024,31520.86719,220.1900024,31815.04688,220.1900024,31928.87305,220.1900024,32038.32227,220.1900024,31860.21094,220.1900024,31966.51172,220.1900024,32149.8418,220.1900024,32483.74023,220.1900024,32702.21094,220.1900024,32975.84766,220.1900024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Villa Jaragua,0.337333624,0.249014922,0.13140109,0.339553984,0.289199763,0.173316029,0.353428079,0.373191837,0.32865325,16.00439195,15.38736361,14.57836261,15.51514127,14.82424263,13.67044184,15.15585616,13.29058379,14.29947268,13.01445012,14.33975817,15.07361051,9.737939759,14.49550146,13.37597403,14.91443976,14.88293056,9.448193278,15.52389736,15.58358199,16.35691716,16.2993602,14.15516593,16.55678588,inf,172.980011,10808.6084,171.3000031,10647.40234,171.3000031,10353.78906,171.3000031,10492.01074,171.3000031,10549.93359,171.3000031,10314.35352,171.3000031,10001.80762,171.3000031,10188.97461,171.3000031,10116.41016,171.3000031,9933.503906,171.3000031,9889.015625,171.3000031,9944.172852,171.3000031,9937.269531,171.3000031,9779.625,171.3000031,9699.974609,171.3000031,9687.826172,171.3000031,9658.811523,171.3000031,9531.168945,171.3000031,9475.222656,171.3000031,9380.380859,171.3000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Ramón Santana,0.391552841,0.206641377,0.123366211,0.252731787,0.281603772,0.18175619,0.321756665,0.450657951,0.360471706,10.83199733,10.80115935,11.03759837,11.44755417,10.56546153,9.488122234,12.04296723,9.503685731,11.28932215,10.81346452,11.11758022,10.06930859,9.930430157,10.11929373,9.681593032,10.96850117,9.599505411,11.02610489,11.34475262,11.6914201,11.57078131,10.93218708,11.85918836,10.17863863,10610.68457,314.6799927,10660.6875,314.6799927,10599.92188,314.6799927,10442.48828,314.6799927,10371.09766,314.6799927,10430.03125,314.6799927,10441.51758,314.6799927,10449.28418,314.6799927,10447.50977,314.6799927,10435.94336,314.6799927,10577.57813,314.6799927,10374.9834,314.6799927,10415.4082,314.6799927,10334.79688,314.6799927,10387.5332,314.6799927,10364.60449,314.6799927,10276.67285,314.6799927,10213.88867,314.6799927,10322.78516,314.6799927,10323.28906,314.6799927,10397.11719,314.6799927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Fundación,0.836191493,0.801890978,0.546563461,0.755123713,0.683820198,0.656425447,0.756854645,0.988752899,0.736577376,15.04871279,14.45264774,13.73198459,14.55279295,14.35037445,13.0291274,14.10480516,12.32344445,13.42720982,13.03165875,13.85535785,14.07227646,11.35483618,13.35123122,12.46731951,13.35115919,13.72734137,11.90707108,14.41241259,14.33523922,15.6681745,15.0392511,12.88845247,14.02867385,9929.454102,67.05999756,10294.33984,67.05999756,10418.82227,67.05999756,9906.763672,67.05999756,10980.46094,67.05999756,10614.75977,67.05999756,11092.06543,67.05999756,11612.06641,67.05999756,11458.67578,67.05999756,11342.2373,67.05999756,11475.34961,67.05999756,11867.43359,67.05999756,12270.83008,67.05999756,12671.3252,67.05999756,13202.46875,67.05999756,13712.59473,67.05999756,14484.11035,67.05999756,14949.17578,67.05999756,15716.03027,67.05999756,16335.94727,67.05999756,17085.63281,67.05999756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
